#from_script: find_mpos_diff_pe.py; samples: mother-sample,father-sample; methyl_types: CG,CHG,CHH; min_cov: 3; chrms: Chr1
chrm	pos
Chr1	2701173
Chr1	2701175
Chr1	2701184
Chr1	2701214
Chr1	2701219
Chr1	2701230
Chr1	2701253
Chr1	2701261
Chr1	2701265
Chr1	2701275
Chr1	2701301
Chr1	2701305
Chr1	2701309
Chr1	2701315
Chr1	2701323
Chr1	2701352
Chr1	2701364
Chr1	2701373
Chr1	2701410
Chr1	2701497
Chr1	2701541
Chr1	2701557
Chr1	2701569
Chr1	2701727
Chr1	2701737
Chr1	2701752
Chr1	2701758
Chr1	2701761
Chr1	2701765
Chr1	2701768
Chr1	2701833
Chr1	2701859
Chr1	2701888
Chr1	2702042
Chr1	2702157
Chr1	2702171
Chr1	2702181
Chr1	2702205
Chr1	2702217
Chr1	2702252
Chr1	2702254
Chr1	2702281
Chr1	2702353
Chr1	2702359
Chr1	2702360
Chr1	2702437
Chr1	2702452
Chr1	2702460
Chr1	2702521
Chr1	2702538
Chr1	2702550
Chr1	2702741
Chr1	2702786
Chr1	2702787
Chr1	2703561
Chr1	2703726
Chr1	2703877
Chr1	2703882
Chr1	2703884
Chr1	2703889
Chr1	2703910
Chr1	2703921
Chr1	2703930
Chr1	2703933
Chr1	2703945
Chr1	2703958
Chr1	2703959
Chr1	2703964
Chr1	2703973
Chr1	2703975
Chr1	2703979
Chr1	2703982
Chr1	2703998
Chr1	2704003
Chr1	2704405
Chr1	2704406
Chr1	2704637
Chr1	2708950
Chr1	2709715
Chr1	2709716
Chr1	2709724
Chr1	2709725
Chr1	2709979
Chr1	2709980
Chr1	2710201
Chr1	2710336
Chr1	2711188
Chr1	2711189
Chr1	2711231
Chr1	2711373
Chr1	2711392
Chr1	2711561
Chr1	2711565
Chr1	2711573
Chr1	2711639
Chr1	2711655
Chr1	2711661
Chr1	2711677
Chr1	2711688
Chr1	2711711
Chr1	2711721
Chr1	2711740
Chr1	2711777
Chr1	2711781
Chr1	2711805
Chr1	2711831
Chr1	2711889
Chr1	2711902
Chr1	2711928
Chr1	2711978
Chr1	2711986
Chr1	2712032
Chr1	2712041
Chr1	2712074
Chr1	2712130
Chr1	2712134
Chr1	2712178
Chr1	2712181
Chr1	2712186
Chr1	2712221
Chr1	2712226
Chr1	2712236
Chr1	2712263
Chr1	2712278
Chr1	2712279
Chr1	2712314
Chr1	2712325
Chr1	2712344
Chr1	2712355
Chr1	2712361
Chr1	2712386
Chr1	2712395
Chr1	2712401
Chr1	2712403
Chr1	2712410
Chr1	2712419
Chr1	2712437
Chr1	2712442
Chr1	2712478
Chr1	2712485
Chr1	2712499
Chr1	2712514
Chr1	2712517
Chr1	2712538
Chr1	2712545
Chr1	2712551
Chr1	2712561
Chr1	2712563
Chr1	2712569
Chr1	2712583
Chr1	2712592
Chr1	2712621
Chr1	2712696
Chr1	2712699
Chr1	2712706
Chr1	2712708
Chr1	2712726
Chr1	2712750
Chr1	2712783
Chr1	2712809
Chr1	2712813
Chr1	2712815
Chr1	2712819
Chr1	2712821
Chr1	2712824
Chr1	2712861
Chr1	2712863
Chr1	2712874
Chr1	2712877
Chr1	2712900
Chr1	2712975
Chr1	2712995
Chr1	2713008
Chr1	2713022
Chr1	2713034
Chr1	2713061
Chr1	2713079
Chr1	2713086
Chr1	2713091
Chr1	2713096
Chr1	2713101
Chr1	2713126
Chr1	2713133
Chr1	2713148
Chr1	2713162
Chr1	2713167
Chr1	2713187
Chr1	2713193
Chr1	2713251
Chr1	2713287
Chr1	2713319
Chr1	2713324
Chr1	2713368
Chr1	2713383
Chr1	2713397
Chr1	2713427
Chr1	2713459
Chr1	2713466
Chr1	2713473
Chr1	2713488
Chr1	2713502
Chr1	2713505
Chr1	2713507
Chr1	2713515
Chr1	2713519
Chr1	2713533
Chr1	2713543
Chr1	2713550
Chr1	2713552
Chr1	2713553
Chr1	2713566
Chr1	2713568
Chr1	2713600
Chr1	2713638
Chr1	2713643
Chr1	2713698
Chr1	2713747
Chr1	2713756
Chr1	2713783
Chr1	2713785
Chr1	2713813
Chr1	2713857
Chr1	2713878
Chr1	2713885
Chr1	2713910
Chr1	2713913
Chr1	2713916
Chr1	2713927
Chr1	2713930
Chr1	2713933
Chr1	2713939
Chr1	2713943
Chr1	2713950
Chr1	2713958
Chr1	2713959
Chr1	2713979
Chr1	2714044
Chr1	2714061
Chr1	2714085
Chr1	2715604
Chr1	2715624
Chr1	2715630
Chr1	2715635
Chr1	2715640
Chr1	2715660
Chr1	2715670
Chr1	2715673
Chr1	2715676
Chr1	2716224
Chr1	2716328
Chr1	2716383
Chr1	2716398
Chr1	2716412
Chr1	2717478
Chr1	2718646
Chr1	2718655
Chr1	2718682
Chr1	2718864
Chr1	2718899
Chr1	2718930
Chr1	2718979
Chr1	2718987
Chr1	2718994
Chr1	2719016
Chr1	2719018
Chr1	2719062
Chr1	2719071
Chr1	2719341
Chr1	2719347
Chr1	2719535
Chr1	2719539
Chr1	2719635
Chr1	2719653
Chr1	2719656
Chr1	2719689
Chr1	2719748
Chr1	2719758
Chr1	2719774
Chr1	2719776
Chr1	2720383
Chr1	2720403
Chr1	2720429
Chr1	2720447
Chr1	2721472
Chr1	2721554
Chr1	2721557
Chr1	2721574
Chr1	2721616
Chr1	2721680
Chr1	2721702
Chr1	2721713
Chr1	2721716
Chr1	2721748
Chr1	2721779
Chr1	2721782
Chr1	2721790
Chr1	2721843
Chr1	2721847
Chr1	2722841
Chr1	2722866
Chr1	2722872
Chr1	2724327
Chr1	2724344
Chr1	2724356
Chr1	2724408
Chr1	2724434
Chr1	2724478
Chr1	2724492
Chr1	2724925
Chr1	2724949
Chr1	2724957
Chr1	2724990
Chr1	2725003
Chr1	2725018
Chr1	2725035
Chr1	2725072
Chr1	2725074
Chr1	2725113
Chr1	2725115
Chr1	2725151
Chr1	2725167
Chr1	2725178
Chr1	2725572
Chr1	2725579
Chr1	2725585
Chr1	2725599
Chr1	2725605
Chr1	2725626
Chr1	2725635
Chr1	2725638
Chr1	2725641
Chr1	2725667
Chr1	2725673
Chr1	2725693
Chr1	2725864
Chr1	2725865
Chr1	2725919
Chr1	2725941
Chr1	2725946
Chr1	2725949
Chr1	2725957
Chr1	2725958
Chr1	2725961
Chr1	2725962
Chr1	2725967
Chr1	2725984
Chr1	2725991
Chr1	2726003
Chr1	2726005
Chr1	2726006
Chr1	2728459
Chr1	2728473
Chr1	2728487
Chr1	2728502
Chr1	2728514
Chr1	2728526
Chr1	2728568
Chr1	2728593
Chr1	2728610
Chr1	2728613
Chr1	2728626
Chr1	2728635
Chr1	2728665
Chr1	2728696
Chr1	2728710
Chr1	2728719
Chr1	2728783
Chr1	2728799
Chr1	2728814
Chr1	2728861
Chr1	2728872
Chr1	2728881
Chr1	2728906
Chr1	2728915
Chr1	2728970
Chr1	2728977
Chr1	2728983
Chr1	2728985
Chr1	2728986
Chr1	2728988
Chr1	2729004
Chr1	2729032
Chr1	2729039
Chr1	2729064
Chr1	2729075
Chr1	2729099
Chr1	2729121
Chr1	2729157
Chr1	2729221
Chr1	2729224
Chr1	2729240
Chr1	2729299
Chr1	2729307
Chr1	2729432
Chr1	2729434
Chr1	2729531
Chr1	2729559
Chr1	2729570
Chr1	2729593
Chr1	2729612
Chr1	2729673
Chr1	2729677
Chr1	2729686
Chr1	2729687
Chr1	2729706
Chr1	2729764
Chr1	2729797
Chr1	2729802
Chr1	2729805
Chr1	2729807
Chr1	2729839
Chr1	2729859
Chr1	2729919
Chr1	2729922
Chr1	2730006
Chr1	2730011
Chr1	2730053
Chr1	2730090
Chr1	2730091
Chr1	2730096
Chr1	2730099
Chr1	2730100
Chr1	2730175
Chr1	2730183
Chr1	2730197
Chr1	2730198
Chr1	2730199
Chr1	2730201
Chr1	2730216
Chr1	2730226
Chr1	2730228
Chr1	2730234
Chr1	2730236
Chr1	2730242
Chr1	2730245
Chr1	2730248
Chr1	2730252
Chr1	2730256
Chr1	2730260
Chr1	2730261
Chr1	2730262
Chr1	2730285
Chr1	2730293
Chr1	2730325
Chr1	2730327
Chr1	2730343
Chr1	2730345
Chr1	2730355
Chr1	2730364
Chr1	2730372
Chr1	2730373
Chr1	2730374
Chr1	2730389
Chr1	2730391
Chr1	2730397
Chr1	2730411
Chr1	2730418
Chr1	2730421
Chr1	2730423
Chr1	2730440
Chr1	2730447
Chr1	2730511
Chr1	2730524
Chr1	2730531
Chr1	2730538
Chr1	2730563
Chr1	2730587
Chr1	2730590
Chr1	2730599
Chr1	2730601
Chr1	2730629
Chr1	2730638
Chr1	2730645
Chr1	2730653
Chr1	2730689
Chr1	2730745
Chr1	2730753
Chr1	2730807
Chr1	2730853
Chr1	2730872
Chr1	2730878
Chr1	2730893
Chr1	2730919
Chr1	2730926
Chr1	2730993
Chr1	2731091
Chr1	2731119
Chr1	2731133
Chr1	2731218
Chr1	2731239
Chr1	2731326
Chr1	2731336
Chr1	2731340
Chr1	2731412
Chr1	2731459
Chr1	2731550
Chr1	2731575
Chr1	2731594
Chr1	2731597
Chr1	2731636
Chr1	2731684
Chr1	2731742
Chr1	2731775
Chr1	2731776
Chr1	2731786
Chr1	2731815
Chr1	2731842
Chr1	2731848
Chr1	2731886
Chr1	2731900
Chr1	2731906
Chr1	2731910
Chr1	2731913
Chr1	2731923
Chr1	2731947
Chr1	2731974
Chr1	2732000
Chr1	2732007
Chr1	2732021
Chr1	2732028
Chr1	2732042
Chr1	2732050
Chr1	2732066
Chr1	2732080
Chr1	2732091
Chr1	2732092
Chr1	2732096
Chr1	2732169
Chr1	2732177
Chr1	2732185
Chr1	2732211
Chr1	2732213
Chr1	2732233
Chr1	2732238
Chr1	2732253
Chr1	2732259
Chr1	2732266
Chr1	2732267
Chr1	2732300
Chr1	2732310
Chr1	2732317
Chr1	2732323
Chr1	2732329
Chr1	2732354
Chr1	2732356
Chr1	2732400
Chr1	2732432
Chr1	2732437
Chr1	2732445
Chr1	2732454
Chr1	2732464
Chr1	2732474
Chr1	2732495
Chr1	2732573
Chr1	2732614
Chr1	2732628
Chr1	2732642
Chr1	2732645
Chr1	2732648
Chr1	2732653
Chr1	2732661
Chr1	2732666
Chr1	2732672
Chr1	2732751
Chr1	2732787
Chr1	2732798
Chr1	2732813
Chr1	2732857
Chr1	2732862
Chr1	2732866
Chr1	2732875
Chr1	2732887
Chr1	2732905
Chr1	2732912
Chr1	2732940
Chr1	2732962
Chr1	2732964
Chr1	2732971
Chr1	2733119
Chr1	2733169
Chr1	2733170
Chr1	2733173
Chr1	2733180
Chr1	2733181
Chr1	2733182
Chr1	2733186
Chr1	2733203
Chr1	2733214
Chr1	2733246
Chr1	2733256
Chr1	2733260
Chr1	2733290
Chr1	2733296
Chr1	2733306
Chr1	2733318
Chr1	2733455
Chr1	2733486
Chr1	2733491
Chr1	2733497
Chr1	2733511
Chr1	2733522
Chr1	2733535
Chr1	2733537
Chr1	2733562
Chr1	2733580
Chr1	2733594
Chr1	2733656
Chr1	2733657
Chr1	2733665
Chr1	2733681
Chr1	2733711
Chr1	2733719
Chr1	2733726
Chr1	2733729
Chr1	2733734
Chr1	2733735
Chr1	2733752
Chr1	2733851
Chr1	2733885
Chr1	2733895
Chr1	2733900
Chr1	2733911
Chr1	2733913
Chr1	2733914
Chr1	2733962
Chr1	2733975
Chr1	2733981
Chr1	2733992
Chr1	2733995
Chr1	2734008
Chr1	2734015
Chr1	2734057
Chr1	2734067
Chr1	2734068
Chr1	2734098
Chr1	2734102
Chr1	2734131
Chr1	2734144
Chr1	2734147
Chr1	2734148
Chr1	2734156
Chr1	2734165
Chr1	2734168
Chr1	2734175
Chr1	2734201
Chr1	2734203
Chr1	2734264
Chr1	2734293
Chr1	2734324
Chr1	2734413
Chr1	2734414
Chr1	2734416
Chr1	2734420
Chr1	2734428
Chr1	2734444
Chr1	2734454
Chr1	2734455
Chr1	2734464
Chr1	2734491
Chr1	2734492
Chr1	2734500
Chr1	2734502
Chr1	2734503
Chr1	2734515
Chr1	2734523
Chr1	2734532
Chr1	2734534
Chr1	2734573
Chr1	2734581
Chr1	2734606
Chr1	2734629
Chr1	2734683
Chr1	2734686
Chr1	2734709
Chr1	2734735
Chr1	2734776
Chr1	2734808
Chr1	2734818
Chr1	2734873
Chr1	2734883
Chr1	2734914
Chr1	2734948
Chr1	2734966
Chr1	2734987
Chr1	2735077
Chr1	2735082
Chr1	2735094
Chr1	2735107
Chr1	2735143
Chr1	2735151
Chr1	2735160
Chr1	2735165
Chr1	2735177
Chr1	2735183
Chr1	2735186
Chr1	2735187
Chr1	2735189
Chr1	2735203
Chr1	2735209
Chr1	2735213
Chr1	2736239
Chr1	2736240
Chr1	2736401
Chr1	2736825
Chr1	2736842
Chr1	2736853
Chr1	2736895
Chr1	2736913
Chr1	2736918
Chr1	2736931
Chr1	2738263
Chr1	2738308
Chr1	2738379
Chr1	2738394
Chr1	2738482
Chr1	2738493
Chr1	2738505
Chr1	2738508
Chr1	2738518
Chr1	2738525
Chr1	2738531
Chr1	2738566
Chr1	2738601
Chr1	2738683
Chr1	2738696
Chr1	2738719
Chr1	2738737
Chr1	2738749
Chr1	2738752
Chr1	2738765
Chr1	2738793
Chr1	2738827
Chr1	2738828
Chr1	2738840
Chr1	2738859
Chr1	2738870
Chr1	2738883
Chr1	2739001
Chr1	2739009
Chr1	2739019
Chr1	2739027
Chr1	2739057
Chr1	2739066
Chr1	2739086
Chr1	2739718
Chr1	2739749
Chr1	2739765
Chr1	2739781
Chr1	2739832
Chr1	2739845
Chr1	2739856
Chr1	2739864
Chr1	2739897
Chr1	2739906
Chr1	2739913
Chr1	2739937
Chr1	2739938
Chr1	2739945
Chr1	2739962
Chr1	2739965
Chr1	2739966
Chr1	2740002
Chr1	2740004
Chr1	2740008
Chr1	2740036
Chr1	2740057
Chr1	2740085
Chr1	2740133
Chr1	2740150
Chr1	2740155
Chr1	2740163
Chr1	2740207
Chr1	2740231
Chr1	2740249
Chr1	2740266
Chr1	2740284
Chr1	2740296
Chr1	2740315
Chr1	2740375
Chr1	2740385
Chr1	2740391
Chr1	2740411
Chr1	2740478
Chr1	2740494
Chr1	2740501
Chr1	2740513
Chr1	2740547
Chr1	2740649
Chr1	2740658
Chr1	2740707
Chr1	2740737
Chr1	2740746
Chr1	2740784
Chr1	2740808
Chr1	2740844
Chr1	2740933
Chr1	2740972
Chr1	2740973
Chr1	2740976
Chr1	2740979
Chr1	2740981
Chr1	2741003
Chr1	2741077
Chr1	2741104
Chr1	2741151
Chr1	2741208
Chr1	2741234
Chr1	2741279
Chr1	2741281
Chr1	2741304
Chr1	2741315
Chr1	2741345
Chr1	2741351
Chr1	2741363
Chr1	2741379
Chr1	2741404
Chr1	2741410
Chr1	2741474
Chr1	2741491
Chr1	2741518
Chr1	2741529
Chr1	2741553
Chr1	2741562
Chr1	2741636
Chr1	2741638
Chr1	2741673
Chr1	2741692
Chr1	2741791
Chr1	2741837
Chr1	2741857
Chr1	2741866
Chr1	2741895
Chr1	2742003
Chr1	2742006
Chr1	2742007
Chr1	2742030
Chr1	2742044
Chr1	2742501
Chr1	2742558
Chr1	2742591
Chr1	2742688
Chr1	2742694
Chr1	2742733
Chr1	2742735
Chr1	2742743
Chr1	2742758
Chr1	2742795
Chr1	2742808
Chr1	2742810
Chr1	2742817
Chr1	2742827
Chr1	2742831
Chr1	2742838
Chr1	2742852
Chr1	2742877
Chr1	2742918
Chr1	2742922
Chr1	2742929
Chr1	2742932
Chr1	2742959
Chr1	2742974
Chr1	2742975
Chr1	2742981
Chr1	2742989
Chr1	2743056
Chr1	2743325
Chr1	2743858
Chr1	2743902
Chr1	2743920
Chr1	2744302
Chr1	2744303
Chr1	2744978
Chr1	2744979
Chr1	2744995
Chr1	2747056
Chr1	2747460
Chr1	2747469
Chr1	2747619
Chr1	2747761
Chr1	2747769
Chr1	2747793
Chr1	2748011
Chr1	2749037
Chr1	2749038
Chr1	2749168
Chr1	2749169
Chr1	2749236
Chr1	2749442
Chr1	2749443
Chr1	2750279
Chr1	2751074
Chr1	2751748
Chr1	2752446
Chr1	2752918
Chr1	2752919
Chr1	2753221
Chr1	2753222
Chr1	2753306
Chr1	2753337
Chr1	2753340
Chr1	2753347
Chr1	2753372
Chr1	2753465
Chr1	2753469
Chr1	2753521
Chr1	2753602
Chr1	2754000
Chr1	2754033
Chr1	2754048
Chr1	2754078
Chr1	2754109
Chr1	2754122
Chr1	2754127
Chr1	2754153
Chr1	2754170
Chr1	2754825
Chr1	2754851
Chr1	2754896
Chr1	2754902
Chr1	2754912
Chr1	2755528
Chr1	2755537
Chr1	2755599
Chr1	2755632
Chr1	2755659
Chr1	2755662
Chr1	2755741
Chr1	2755764
Chr1	2756671
Chr1	2759494
Chr1	2760375
Chr1	2760378
Chr1	2760394
Chr1	2760407
Chr1	2760431
Chr1	2760447
Chr1	2760537
Chr1	2760539
Chr1	2760562
Chr1	2760564
Chr1	2760568
Chr1	2760597
Chr1	2760606
Chr1	2760650
Chr1	2760652
Chr1	2760675
Chr1	2760681
Chr1	2760682
Chr1	2760686
Chr1	2760746
Chr1	2760754
Chr1	2760760
Chr1	2760788
Chr1	2760793
Chr1	2760799
Chr1	2760818
Chr1	2760820
Chr1	2760821
Chr1	2760851
Chr1	2760905
Chr1	2760916
Chr1	2760917
Chr1	2760922
Chr1	2760928
Chr1	2760930
Chr1	2760931
Chr1	2760944
Chr1	2760976
Chr1	2760983
Chr1	2761003
Chr1	2761021
Chr1	2761027
Chr1	2761060
Chr1	2761061
Chr1	2761063
Chr1	2761087
Chr1	2761088
Chr1	2761095
Chr1	2761106
Chr1	2761116
Chr1	2761130
Chr1	2761156
Chr1	2761170
Chr1	2761180
Chr1	2761183
Chr1	2761189
Chr1	2761203
Chr1	2761217
Chr1	2761222
Chr1	2761230
Chr1	2761231
Chr1	2761238
Chr1	2761256
Chr1	2761259
Chr1	2761282
Chr1	2761348
Chr1	2761350
Chr1	2761374
Chr1	2761402
Chr1	2761410
Chr1	2761421
Chr1	2761455
Chr1	2761457
Chr1	2761458
Chr1	2761486
Chr1	2761536
Chr1	2761545
Chr1	2761547
Chr1	2761555
Chr1	2761556
Chr1	2761557
Chr1	2761566
Chr1	2761573
Chr1	2761701
Chr1	2761728
Chr1	2761755
Chr1	2761757
Chr1	2761785
Chr1	2761811
Chr1	2761888
Chr1	2761981
Chr1	2761990
Chr1	2762115
Chr1	2762642
Chr1	2762657
Chr1	2762915
Chr1	2764351
Chr1	2765042
Chr1	2765221
Chr1	2765222
Chr1	2765266
Chr1	2765267
Chr1	2765401
Chr1	2765402
Chr1	2765428
Chr1	2765433
Chr1	2765442
Chr1	2765455
Chr1	2765474
Chr1	2765494
Chr1	2765495
Chr1	2765500
Chr1	2765506
Chr1	2765512
Chr1	2765566
Chr1	2765573
Chr1	2765609
Chr1	2765661
Chr1	2765688
Chr1	2765698
Chr1	2765824
Chr1	2765857
Chr1	2765977
Chr1	2765992
Chr1	2766017
Chr1	2766067
Chr1	2766111
Chr1	2766135
Chr1	2766156
Chr1	2766172
Chr1	2766177
Chr1	2766180
Chr1	2766216
Chr1	2766251
Chr1	2766255
Chr1	2766337
Chr1	2766401
Chr1	2766429
Chr1	2766435
Chr1	2766462
Chr1	2766472
Chr1	2766632
Chr1	2766763
Chr1	2766781
Chr1	2766807
Chr1	2766836
Chr1	2766843
Chr1	2766854
Chr1	2766885
Chr1	2767002
Chr1	2767069
Chr1	2767090
Chr1	2767102
Chr1	2767204
Chr1	2767220
Chr1	2767250
Chr1	2767271
Chr1	2767275
Chr1	2767364
Chr1	2767397
Chr1	2767401
Chr1	2767516
Chr1	2767520
Chr1	2767529
Chr1	2767640
Chr1	2767651
Chr1	2767662
Chr1	2767673
Chr1	2767751
Chr1	2767788
Chr1	2767812
Chr1	2767860
Chr1	2767917
Chr1	2767932
Chr1	2767945
Chr1	2767961
Chr1	2769451
Chr1	2782902
Chr1	2783085
Chr1	2803317
Chr1	2803347
Chr1	2803406
Chr1	2804179
Chr1	2804298
Chr1	2804301
Chr1	2804338
Chr1	2804341
Chr1	2804513
Chr1	2804619
Chr1	2804707
Chr1	2804730
Chr1	2804736
Chr1	2804778
Chr1	2804785
Chr1	2804788
Chr1	2804800
Chr1	2804806
Chr1	2804812
Chr1	2804814
Chr1	2804818
Chr1	2804823
Chr1	2804847
Chr1	2804849
Chr1	2804858
Chr1	2804872
Chr1	2804897
Chr1	2804901
Chr1	2804910
Chr1	2804925
Chr1	2804965
Chr1	2804995
Chr1	2805009
Chr1	2805031
Chr1	2805042
Chr1	2805063
Chr1	2805194
Chr1	2805314
Chr1	2805354
Chr1	2805390
Chr1	2805395
Chr1	2805402
Chr1	2805433
Chr1	2806091
Chr1	2806122
Chr1	2806135
Chr1	2806136
Chr1	2806138
Chr1	2806184
Chr1	2806185
Chr1	2806188
Chr1	2806201
Chr1	2806206
Chr1	2806213
Chr1	2806276
Chr1	2806297
Chr1	2806315
Chr1	2806459
Chr1	2806474
Chr1	2806498
Chr1	2806511
Chr1	2806525
Chr1	2806534
Chr1	2806578
Chr1	2806621
Chr1	2806627
Chr1	2806653
Chr1	2806673
Chr1	2806684
Chr1	2806732
Chr1	2806739
Chr1	2806818
Chr1	2806958
Chr1	2806960
Chr1	2806963
Chr1	2807085
Chr1	2807107
Chr1	2807152
Chr1	2807160
Chr1	2807173
Chr1	2807210
Chr1	2807218
Chr1	2807220
Chr1	2807229
Chr1	2807251
Chr1	2807288
Chr1	2807327
Chr1	2807362
Chr1	2807382
Chr1	2807397
Chr1	2807493
Chr1	2807512
Chr1	2807536
Chr1	2807579
Chr1	2807592
Chr1	2807624
Chr1	2807634
Chr1	2807644
Chr1	2807733
Chr1	2807750
Chr1	2807753
Chr1	2807755
Chr1	2807758
Chr1	2807759
Chr1	2807829
Chr1	2807850
Chr1	2807864
Chr1	2807925
Chr1	2807984
Chr1	2808031
Chr1	2808045
Chr1	2808050
Chr1	2808077
Chr1	2808094
Chr1	2808148
Chr1	2808164
Chr1	2808183
Chr1	2808226
Chr1	2808235
Chr1	2808241
Chr1	2808275
Chr1	2808282
Chr1	2808284
Chr1	2808300
Chr1	2808315
Chr1	2808376
Chr1	2808548
Chr1	2808552
Chr1	2808601
Chr1	2808607
Chr1	2808649
Chr1	2808671
Chr1	2808697
Chr1	2808743
Chr1	2808765
Chr1	2808787
Chr1	2808797
Chr1	2808806
Chr1	2808808
Chr1	2808860
Chr1	2808862
Chr1	2808878
Chr1	2808880
Chr1	2808895
Chr1	2808907
Chr1	2808921
Chr1	2808948
Chr1	2809009
Chr1	2809043
Chr1	2809077
Chr1	2809082
Chr1	2809107
Chr1	2809127
Chr1	2809129
Chr1	2809158
Chr1	2809178
Chr1	2809276
Chr1	2809365
Chr1	2809413
Chr1	2809428
Chr1	2809461
Chr1	2809467
Chr1	2809474
Chr1	2809481
Chr1	2809488
Chr1	2809533
Chr1	2809544
Chr1	2809554
Chr1	2809566
Chr1	2809596
Chr1	2809602
Chr1	2809608
Chr1	2809615
Chr1	2809620
Chr1	2809650
Chr1	2809671
Chr1	2809690
Chr1	2809715
Chr1	2809734
Chr1	2809743
Chr1	2809756
Chr1	2809757
Chr1	2809759
Chr1	2809762
Chr1	2809763
Chr1	2809783
Chr1	2809788
Chr1	2809856
Chr1	2809981
Chr1	2810088
Chr1	2810148
Chr1	2810180
Chr1	2810182
Chr1	2810183
Chr1	2810206
Chr1	2810225
Chr1	2810256
Chr1	2810284
Chr1	2810286
Chr1	2810325
Chr1	2810473
Chr1	2810529
Chr1	2810585
Chr1	2810594
Chr1	2810598
Chr1	2810663
Chr1	2810766
Chr1	2810771
Chr1	2810866
Chr1	2810899
Chr1	2811045
Chr1	2811086
Chr1	2811119
Chr1	2811123
Chr1	2811126
Chr1	2811127
Chr1	2811129
Chr1	2811138
Chr1	2811151
Chr1	2811183
Chr1	2811192
Chr1	2811202
Chr1	2811220
Chr1	2811226
Chr1	2811232
Chr1	2811299
Chr1	2811306
Chr1	2811376
Chr1	2811465
Chr1	2811488
Chr1	2811502
Chr1	2811514
Chr1	2811572
Chr1	2811581
Chr1	2811585
Chr1	2811620
Chr1	2811633
Chr1	2811637
Chr1	2811673
Chr1	2811682
Chr1	2811690
Chr1	2811735
Chr1	2811739
Chr1	2811763
Chr1	2811767
Chr1	2811895
Chr1	2811915
Chr1	2811933
Chr1	2811939
Chr1	2811973
Chr1	2811978
Chr1	2812005
Chr1	2812016
Chr1	2812022
Chr1	2812082
Chr1	2812094
Chr1	2812141
Chr1	2812144
Chr1	2812172
Chr1	2812181
Chr1	2812187
Chr1	2812214
Chr1	2812220
Chr1	2812232
Chr1	2812255
Chr1	2812270
Chr1	2812273
Chr1	2812284
Chr1	2812307
Chr1	2812322
Chr1	2812340
Chr1	2812371
Chr1	2812379
Chr1	2812402
Chr1	2812415
Chr1	2812425
Chr1	2812479
Chr1	2812486
Chr1	2812560
Chr1	2812573
Chr1	2812623
Chr1	2812654
Chr1	2812663
Chr1	2812676
Chr1	2812684
Chr1	2812731
Chr1	2812734
Chr1	2812753
Chr1	2812765
Chr1	2812789
Chr1	2812791
Chr1	2812802
Chr1	2812814
Chr1	2812818
Chr1	2812859
Chr1	2812869
Chr1	2812899
Chr1	2812910
Chr1	2812913
Chr1	2812961
Chr1	2812963
Chr1	2812966
Chr1	2812979
Chr1	2813017
Chr1	2813027
Chr1	2813052
Chr1	2813067
Chr1	2813100
Chr1	2813138
Chr1	2813155
Chr1	2813173
Chr1	2813177
Chr1	2813192
Chr1	2813196
Chr1	2813200
Chr1	2813206
Chr1	2813222
Chr1	2813248
Chr1	2813251
Chr1	2813279
Chr1	2813321
Chr1	2813322
Chr1	2813324
Chr1	2813325
Chr1	2813327
Chr1	2813346
Chr1	2813358
Chr1	2813368
Chr1	2813390
Chr1	2813392
Chr1	2813402
Chr1	2813420
Chr1	2813437
Chr1	2813505
Chr1	2813606
Chr1	2813611
Chr1	2813616
Chr1	2813633
Chr1	2813650
Chr1	2813651
Chr1	2813657
Chr1	2813672
Chr1	2813675
Chr1	2813699
Chr1	2813700
Chr1	2813711
Chr1	2813749
Chr1	2813765
Chr1	2813768
Chr1	2813769
Chr1	2813778
Chr1	2813793
Chr1	2813826
Chr1	2813831
Chr1	2813833
Chr1	2813857
Chr1	2813860
Chr1	2813882
Chr1	2813928
Chr1	2813981
Chr1	2814001
Chr1	2814024
Chr1	2814072
Chr1	2814108
Chr1	2814134
Chr1	2814177
Chr1	2814192
Chr1	2814227
Chr1	2814277
Chr1	2814280
Chr1	2814282
Chr1	2814285
Chr1	2814287
Chr1	2814297
Chr1	2814298
Chr1	2814316
Chr1	2814408
Chr1	2814421
Chr1	2814431
Chr1	2814439
Chr1	2814450
Chr1	2814457
Chr1	2814464
Chr1	2814493
Chr1	2814504
Chr1	2814532
Chr1	2814538
Chr1	2814552
Chr1	2814570
Chr1	2814644
Chr1	2814647
Chr1	2814695
Chr1	2814708
Chr1	2814711
Chr1	2814780
Chr1	2814783
Chr1	2814805
Chr1	2814857
Chr1	2814879
Chr1	2814883
Chr1	2814921
Chr1	2814937
Chr1	2814998
Chr1	2815005
Chr1	2815057
Chr1	2815071
Chr1	2815077
Chr1	2815112
Chr1	2815132
Chr1	2815134
Chr1	2815137
Chr1	2815144
Chr1	2815153
Chr1	2815196
Chr1	2815199
Chr1	2815211
Chr1	2815225
Chr1	2815232
Chr1	2815235
Chr1	2815242
Chr1	2815244
Chr1	2815253
Chr1	2815258
Chr1	2815274
Chr1	2815326
Chr1	2815336
Chr1	2815381
Chr1	2815382
Chr1	2815406
Chr1	2815419
Chr1	2815455
Chr1	2815457
Chr1	2815511
Chr1	2815527
Chr1	2815536
Chr1	2815539
Chr1	2815544
Chr1	2815550
